PERMX	PERMY	PERMZ	Dates	Qoil(m3\day)	Qoil(t\day)	Qliq(m3\day)	Qcum_oil(m3)	Qcum_oil(t)	Qcum_wat
26	14	1	45627.00	221.434172	190.433388	331.586274	476961.1564	410186.5945	699195.9811
26	14	1	45658.00	220.627296	189.739474	330.502895	483800.6026	416068.5182	709441.5708
26	26	2	43862.00	670.091012	576.27827	900.268526	22109.50232	19014.17199	29115.07514
26	26	2	43891.00	472.698386	406.520612	675.252428	37237.71827	32024.43771	50306.98556
26	26	2	43922.00	411.800651	354.14856	606.238031	50003.53845	43003.04307	69100.36451
26	26	2	43952.00	392.124914	337.227425	582.413794	61767.28585	53119.86583	86572.77833
26	26	2	43983.00	387.969687	333.65393	575.515797	73794.34613	63463.13767	104413.768
26	26	2	44013.00	390.009939	335.408548	575.488298	85494.64431	73525.3941	121678.417
26	26	2	44044.00	392.897446	337.891803	576.466309	97674.46511	84000.04	139548.8725
26	26	2	44075.00	394.295177	339.093852	576.115773	109897.6156	94511.94941	157408.4615
26	26	2	44105.00	393.630518	338.522246	573.858414	121706.5311	104667.6168	174624.2139
26	26	2	44136.00	391.037967	336.292652	569.687196	133828.7081	115092.689	192284.5169
26	26	2	44166.00	387.31195	333.088277	564.490016	145448.0666	125085.3373	209219.2174
26	26	2	44197.00	382.718756	329.138131	558.437975	157312.3481	135288.6193	226530.7947
26	26	2	44228.00	377.748752	324.863926	552.067842	169022.5594	145359.401	243644.8978
26	26	2	44256.00	373.247357	320.992727	546.353407	179473.4853	154347.1974	258942.7932
26	26	2	44287.00	368.452646	316.869276	540.285101	190895.5174	164170.1449	275691.6313
26	26	2	44317.00	364.085763	313.113756	534.751562	201818.0903	173563.5576	291734.1782
26	26	2	44348.00	359.909457	309.522133	529.422855	212975.2834	183158.7438	308146.2867
26	26	2	44378.00	356.169347	306.305639	524.627244	223660.3639	192347.9129	323885.104
26	26	2	44409.00	352.612008	303.246326	520.020808	234591.3361	201748.549	340005.749
26	26	2	44440.00	349.303664	300.401151	515.696917	245419.7497	211060.9847	355992.3534
26	26	2	44470.00	346.291585	297.810764	511.731571	255808.4972	219995.3076	371344.3006
26	26	2	44501.00	343.343957	295.275803	507.831857	266452.1599	229148.8575	387087.0881
26	26	2	44531.00	340.620217	292.933387	504.216958	276670.7664	237936.8591	402213.5969
26	26	2	44562.00	337.924003	290.614642	500.628873	287146.4105	246945.913	417733.0919
26	26	2	44593.00	335.330496	288.384227	497.171059	297541.6559	255885.8241	433145.3948
26	26	2	44621.00	333.05643	286.42853	494.137593	306867.2359	263905.8229	446981.2474
26	26	2	44652.00	330.615148	284.329028	490.879842	317116.3055	272720.0227	462198.5225
26	26	2	44682.00	328.322149	282.357049	487.821286	326965.97	281190.7342	476833.1611
26	26	2	44713.00	326.024935	280.381444	484.754509	337072.743	289882.559	491860.5508
26	26	2	44743.00	323.869244	278.527549	481.872499	346788.8203	298238.3854	506316.7258
26	26	2	44774.00	321.712716	276.672936	478.983788	356761.9145	306815.2465	521165.2232
26	26	2	44805.00	319.625383	274.87783	476.181529	366670.3014	315336.4592	535926.8506
26	26	2	44835.00	317.674523	273.20009	473.554468	376200.5371	323532.4619	550133.4847
26	26	2	44866.00	315.724141	271.522762	470.921966	385987.9854	331949.6675	564732.0656
26	26	2	44896.00	313.892567	269.947607	468.445688	395404.7624	340048.0957	578785.4362
26	26	2	44927.00	312.05633	268.368443	465.958689	405078.5087	348367.5174	593230.1556
26	26	2	44958.00	310.273885	266.835541	463.540082	414696.9991	356639.4192	607599.8981
26	26	2	44986.00	308.706346	265.487458	461.40943	423340.7768	364073.068	620519.3621
26	26	2	45017.00	307.021699	264.038662	459.114249	432858.4495	372258.2665	634751.9038
26	26	2	45047.00	305.442707	262.680728	456.95667	442021.7307	380138.6884	648460.6039
26	26	2	45078.00	303.855861	261.31604	454.784729	451441.2624	388239.4856	662558.9305
26	26	2	45108.00	302.361397	260.030801	452.735867	460512.1043	396040.4097	676141.0065
26	26	2	45139.00	300.868014	258.746492	450.682031	469839.0127	404061.5509	690112.1495
26	26	2	45170.00	299.424558	257.505121	448.689866	479121.174	412044.2097	704021.5354
26	26	2	45200.00	298.064572	256.335531	446.809815	488063.1112	419734.2756	717425.8298
26	26	2	45231.00	296.70768	255.168605	444.92673	497261.0493	427644.5024	731218.5584
26	26	2	45261.00	295.431733	254.07129	443.151746	506124.0012	435266.6411	744513.1108
26	26	2	45292.00	294.140296	252.960654	441.355049	515242.3504	443108.4214	758195.1174
26	26	2	45323.00	292.880021	251.876818	439.599653	524321.631	450916.6027	771822.7066
26	26	2	45352.00	291.730658	250.888367	437.995838	532781.8201	458192.3653	784524.5859
26	26	2	45383.00	290.529973	249.855778	436.31899	541788.2493	465937.8944	798050.4746
26	26	2	45413.00	289.394676	248.879422	434.731811	550470.0896	473404.2771	811092.4289
26	26	2	45444.00	288.256148	247.900288	433.135473	559406.0302	481089.186	824519.6286
26	26	2	45474.00	287.182896	246.97729	431.627525	568021.5171	488498.5047	837468.4544
26	26	2	45505.00	286.117146	246.060746	430.121136	576891.1486	496126.3878	850802.2096
26	26	2	45536.00	285.078548	245.167551	428.650324	585728.5836	503726.5819	864090.3696
26	26	2	45566.00	284.090054	244.317447	427.251224	594251.2853	511056.1053	876907.9064
26	26	2	45597.00	283.088406	243.45603	425.83302	603027.0259	518603.2422	890108.73
26	26	2	45627.00	282.139683	242.640128	424.488207	611491.2164	525882.4461	902843.3762
26	26	2	45658.00	281.182563	241.817005	423.129159	620207.8758	533378.7732	915960.3801
27	13	5	43862.00	514.036371	442.071278	687.226377	18407.36335	15830.33248	24182.82027
27	13	5	43891.00	393.584275	338.482477	549.394844	29821.30732	25646.3243	40115.27073
27	13	5	43922.00	333.603096	286.898663	481.067367	40163.00332	34540.18286	55028.35912
27	13	5	43952.00	302.422756	260.08357	445.587826	49235.68599	42342.68996	68395.9939
27	13	5	43983.00	287.321303	247.09632	427.855526	58142.64638	50002.67589	81659.5152
27	13	5	44013.00	280.983349	241.64568	419.78292	66572.14685	57252.04629	94253.0028
27	13	5	44044.00	278.72424	239.702846	416.15502	75212.59829	64682.83453	107153.8084
27	13	5	44075.00	278.611134	239.605574	414.868327	83849.54341	72110.60733	120014.7266
27	13	5	44105.00	279.150734	240.069631	414.364594	92224.06542	79312.69626	132445.6644
27	13	5	44136.00	279.61842	240.471841	413.80207	100892.2364	86767.32332	145273.5286
27	13	5	44166.00	279.632466	240.483921	412.850413	109281.2104	93981.84096	157659.0409
27	13	5	44197.00	279.030538	239.966262	411.289847	117931.1571	101420.7951	170409.0262
27	13	5	44228.00	277.847767	238.94908	409.164465	126544.4379	108828.2166	183093.1246
27	13	5	44256.00	276.394909	237.699622	406.873096	134283.4953	115483.806	194485.5713
27	13	5	44287.00	274.437132	236.015934	404.003938	142791.0464	122800.2999	207009.6934
27	13	5	44317.00	272.332915	234.206307	401.037557	150961.0339	129826.4891	219040.8201
27	13	5	44348.00	270.041218	232.235447	397.876744	159332.3116	137025.788	231374.9991
27	13	5	44378.00	267.788047	230.29772	394.801836	167365.953	143934.7196	243219.0542
27	13	5	44409.00	265.478324	228.311359	391.663756	175595.7811	151012.3717	255360.6306
27	13	5	44440.00	263.222685	226.37151	388.603612	183755.6843	158029.8885	267407.3426
27	13	5	44470.00	261.112636	224.556867	385.73574	191589.0634	164766.5945	278979.4148
27	13	5	44501.00	259.024892	222.761407	382.885112	199618.8351	171672.1981	290848.8533
27	13	5	44531.00	257.081957	221.090483	380.222345	207331.2938	178304.9126	302255.5237
27	13	5	44562.00	255.158925	219.436676	377.574644	215241.2204	185107.4496	313960.3376
27	13	5	44593.00	253.31381	217.849877	375.022532	223093.9485	191860.7957	325586.0361
27	13	5	44621.00	251.707975	216.468858	372.791888	230141.7718	197921.9238	336024.2089
27	13	5	44652.00	249.999309	214.999405	370.407312	237891.7504	204586.9053	347506.8356
27	13	5	44682.00	248.404725	213.628063	368.17347	245343.8921	210995.7472	358552.0397
27	13	5	44713.00	246.813887	212.259943	365.937257	252995.1227	217575.8055	369896.0947
27	13	5	44743.00	245.323046	210.97782	363.835195	260354.814	223905.1401	380811.1506
27	13	5	44774.00	243.830539	209.694263	361.72411	267913.5607	230405.6622	392024.598
27	13	5	44805.00	242.382811	208.449218	359.670291	275427.4279	236867.588	403174.377
27	13	5	44835.00	241.021203	207.278235	357.733173	282658.064	243085.935	413906.3722
27	13	5	44866.00	239.655303	206.10356	355.783414	290087.3784	249475.1454	424935.658
27	13	5	44896.00	238.375712	205.003112	353.948702	297238.6497	255625.2388	435554.1191
27	13	5	44927.00	237.091044	203.898297	352.100723	304588.4721	261946.086	446469.2415
27	13	5	44958.00	235.840721	202.82302	350.297407	311899.5344	268233.5996	457328.4611
27	13	5	44986.00	234.737607	201.874342	348.703264	318472.1874	273886.0812	467092.1525
27	13	5	45017.00	233.545701	200.849303	346.977814	325712.1041	280112.4096	477848.4647
27	13	5	45047.00	232.418752	199.880127	345.343926	332684.6667	286108.8134	488208.7825
27	13	5	45078.00	231.282486	198.902938	343.693474	339854.4238	292274.8045	498863.2802
27	13	5	45108.00	230.211413	197.981815	342.13359	346760.7662	298214.2589	509127.288
27	13	5	45139.00	229.128901	197.050855	340.555061	353863.7621	304322.8354	519684.4948
27	13	5	45170.00	228.069961	196.140166	339.008956	360933.9309	310403.1806	530193.7725
27	13	5	45200.00	227.066855	195.277495	337.54237	367745.9366	316261.5054	540320.0436
27	13	5	45231.00	226.052944	194.405532	336.057723	374753.5778	322288.0769	550737.833
27	13	5	45261.00	225.092843	193.579846	334.649594	381506.3631	328095.4723	560777.3208
27	13	5	45292.00	224.123015	192.745793	333.224541	388454.1766	334070.5918	571107.2815
27	13	5	45323.00	223.174949	191.930455	331.828785	395372.6	340020.436	581393.9739
27	13	5	45352.00	222.308676	191.185462	330.55017	401819.5516	345564.8143	590979.9288
27	13	5	45383.00	221.404271	190.407673	329.212098	408683.084	351467.4522	601185.5039
27	13	5	45413.00	220.546996	189.670417	327.941739	415299.4939	357157.5647	611023.756
27	13	5	45444.00	219.679959	188.924765	326.654713	422109.5726	363014.2324	621150.0522
27	13	5	45474.00	218.858204	188.218056	325.432988	428675.3187	368660.7741	630913.0418
27	13	5	45505.00	218.029818	187.505643	324.198005	435434.2431	374473.449	640963.1799
27	13	5	45536.00	217.222404	186.811267	322.990611	442168.1376	380264.5983	650975.8889
27	13	5	45566.00	216.460335	186.155888	321.847568	448661.9476	385849.275	660631.3159
27	13	5	45597.00	215.69637	185.498878	320.696273	455348.5351	391599.7402	670572.9004
27	13	5	45627.00	214.974372	184.87796	319.605304	461797.7663	397146.079	680161.0595
27	13	5	45658.00	214.25103	184.255885	318.506777	468439.5482	402858.0114	690034.7696
28	12	4	43862.00	506.218811	435.348178	675.753181	18145.37529	15605.02275	23814.47334
28	12	4	43891.00	389.061414	334.592815	541.66475	29428.15628	25308.2144	39522.75111
28	12	4	43922.00	330.465007	284.199907	474.834575	39672.57151	34118.4115	54242.62295
28	12	4	43952.00	300.48659	258.418468	440.589574	48687.16921	41870.96552	67460.31017
28	12	4	43983.00	284.348308	244.539545	421.870418	57501.96676	49451.69141	80538.29314
28	12	4	44013.00	277.292353	238.471423	413.111068	65820.73734	56605.83411	92931.62517
28	12	4	44044.00	274.337859	235.930558	408.815637	74325.21096	63919.68142	105604.9099
28	12	4	44075.00	273.635535	235.32656	406.972375	82807.91254	71214.80479	118221.0536
28	12	4	44105.00	273.745442	235.42108	406.075	91020.27579	78277.43718	130403.3036
28	12	4	44136.00	273.953217	235.599767	405.296837	99512.82552	85581.02995	142967.5055
28	12	4	44166.00	273.881	235.53766	404.312828	107729.2555	92647.15975	155096.8903
28	12	4	44197.00	273.336828	235.069671	402.859719	116202.6972	99934.31958	167585.5416
28	12	4	44228.00	272.318788	234.194157	400.950917	124644.5796	107194.3385	180015.0201
28	12	4	44256.00	271.052	233.104721	398.908083	132234.0356	113721.2706	191184.4464
28	12	4	44287.00	269.321238	231.616265	396.337356	140582.994	120901.3749	203470.9044
28	12	4	44317.00	267.430095	229.989881	393.651391	148605.8969	127801.0713	215280.4461
28	12	4	44348.00	265.338596	228.191194	390.758779	156831.3934	134874.9983	227393.9683
28	12	4	44378.00	263.254551	226.398914	387.918684	164729.0299	141666.9657	239031.5288
28	12	4	44409.00	261.091499	224.538689	384.992471	172822.8664	148627.6651	250966.2954
28	12	4	44440.00	258.956583	222.702661	382.114277	180850.5204	155531.4476	262811.838
28	12	4	44470.00	256.941315	220.96953	379.397482	188558.7599	162160.5335	274193.7625
28	12	4	44501.00	254.929515	219.239382	376.680087	196461.5748	168956.9543	285870.8452
28	12	4	44531.00	253.059279	217.63098	374.145231	204053.3532	175485.8837	297095.2021
28	12	4	44562.00	251.198237	216.030483	371.614871	211840.4985	182182.8287	308615.2631
28	12	4	44593.00	249.401761	214.485514	369.165031	219571.9531	188831.8797	320059.379
28	12	4	44621.00	247.833186	213.13654	367.019158	226511.2823	194799.7028	330335.9155
28	12	4	44652.00	246.15677	211.694822	364.719583	234142.1422	201362.2423	341642.2225
28	12	4	44682.00	244.591252	210.348477	362.564107	241479.8797	207672.6966	352519.1457
28	12	4	44713.00	243.026869	209.003107	360.402977	249013.7127	214151.7929	363691.638
28	12	4	44743.00	241.559721	207.74136	358.369927	256260.5043	220384.0337	374442.7358
28	12	4	44774.00	240.089972	206.477376	356.326853	263703.2934	226784.8323	385488.8683
28	12	4	44805.00	238.663675	205.25076	354.337845	271101.8673	233147.6059	396473.3415
28	12	4	44835.00	237.320259	204.095422	352.45952	278221.4751	239270.4686	407047.1271
28	12	4	44866.00	235.9699	202.934113	350.566885	285536.542	245561.4261	417914.7005
28	12	4	44896.00	234.698741	201.840918	348.78071	292577.5042	251616.6536	428378.1218
28	12	4	44927.00	233.4225	200.74335	346.982155	299813.6017	257839.6975	439134.5686
28	12	4	44958.00	232.178577	199.673576	345.225337	307011.1376	264029.5783	449836.554
28	12	4	44986.00	231.082705	198.731127	343.673806	313481.4534	269594.0499	459459.4206
28	12	4	45017.00	229.903612	197.717106	341.999197	320608.4653	275723.2802	470061.3957
28	12	4	45047.00	228.792229	196.761317	340.416649	327472.2322	281626.1197	480273.8952
28	12	4	45078.00	227.672357	195.798228	338.81843	334530.0753	287695.8648	490777.2665
28	12	4	45108.00	226.613378	194.887506	337.304358	341328.4767	293542.4899	500896.3973
28	12	4	45139.00	225.544139	193.96796	335.772922	348320.345	299555.4967	511305.3579
28	12	4	45170.00	224.502445	193.072103	334.277056	355279.9208	305540.7319	521667.9466
28	12	4	45200.00	223.514581	192.22254	332.857039	361985.3582	311307.4081	531653.6578
28	12	4	45231.00	222.515337	191.363189	331.418814	368883.3337	317239.6669	541927.641
28	12	4	45261.00	221.568514	190.548923	330.054123	375530.3891	322956.1346	551829.2647
28	12	4	45292.00	220.611079	189.725528	328.672164	382369.3325	328837.626	562018.1018
28	12	4	45323.00	219.674064	188.919695	327.317583	389179.2285	334694.1365	572164.9469
28	12	4	45352.00	218.815219	188.181089	326.073927	395524.8699	340151.3881	581621.0907
28	12	4	45383.00	217.916868	187.408505	324.770657	402280.2928	345961.0518	591688.9811
28	12	4	45413.00	217.06557	186.67639	323.533579	408792.2599	351561.3435	601394.9884
28	12	4	45444.00	216.208614	185.939408	322.284288	415494.7269	357325.4651	611385.8013
28	12	4	45474.00	215.398167	185.242423	321.10004	421956.6719	362882.7378	621018.8025
28	12	4	45505.00	214.580221	184.538989	319.901983	428608.6588	368603.4465	630935.764
28	12	4	45536.00	213.780604	183.85132	318.728278	435235.8575	374302.8374	640816.3406
28	12	4	45566.00	213.02292	183.199711	317.614122	441626.5451	379798.8288	650344.7643
28	12	4	45597.00	212.258718	182.542498	316.487344	448206.5653	385457.6462	660155.872
28	12	4	45627.00	211.535161	181.920239	315.418234	454552.6202	390915.2534	669618.419
28	12	4	45658.00	210.805821	181.293006	314.337346	461087.6006	396535.3365	679362.8767
28	28	2.5	43862.00	712.88782	613.083525	959.641787	22931.2987	19720.91688	30237.22976
28	28	2.5	43891.00	499.550733	429.61363	716.74286	38935.08907	33484.1766	52741.9322
28	28	2.5	43922.00	439.126125	377.648468	647.923345	52547.99896	45191.2791	72827.55588
28	28	2.5	43952.00	420.751057	361.84591	625.222639	65170.53067	56046.65638	91584.23506
28	28	2.5	43983.00	417.855993	359.356154	619.40777	78124.06644	67186.69714	110785.8759
28	28	2.5	44013.00	420.161299	361.338717	619.431894	90728.9054	78026.85865	129368.8327
28	28	2.5	44044.00	422.441106	363.299351	619.579181	103824.5797	89289.13852	148575.7873
28	28	2.5	44075.00	422.675579	363.500999	617.844224	116927.5226	100557.6695	167728.9583
28	28	2.5	44105.00	420.690312	361.793669	614.04903	129548.232	111411.4795	186150.4292
28	28	2.5	44136.00	416.827508	358.471657	608.387038	142469.8848	122524.1009	205010.4274
28	28	2.5	44166.00	412.046627	354.360099	601.937548	154831.2836	133154.9039	223068.5538
28	28	2.5	44197.00	406.465436	349.560274	594.706461	167431.7121	143991.2724	241504.4541
28	28	2.5	44228.00	400.804788	344.692118	587.472663	179856.6605	154676.728	259716.1067
28	28	2.5	44256.00	395.851871	340.432609	581.175443	190940.5129	164208.8411	275989.0191
28	28	2.5	44287.00	390.706968	336.007993	574.611484	203052.4289	174625.0889	293801.9751
28	28	2.5	44317.00	386.08589	332.033865	568.695463	214635.0056	184586.1048	310862.839
28	28	2.5	44348.00	381.710226	328.270794	563.038671	226468.0226	194762.4994	328317.0378
28	28	2.5	44378.00	377.80719	324.914183	557.943148	237802.2383	204509.9249	345055.3322
28	28	2.5	44409.00	374.059112	321.690836	553.005712	249398.0708	214482.3409	362198.5093
28	28	2.5	44440.00	370.542409	318.666472	548.341405	260884.8854	224361.0015	379197.0929
28	28	2.5	44470.00	367.317163	315.89276	544.045068	271904.4003	233837.7843	395518.4449
28	28	2.5	44501.00	364.142582	313.16262	539.802341	283192.8204	243545.8255	412252.3174
28	28	2.5	44531.00	361.201062	310.632914	535.859569	294028.8522	252864.8129	428328.1045
28	28	2.5	44562.00	358.268769	308.111141	531.928264	305135.1841	262416.2583	444817.8807
28	28	2.5	44593.00	355.435467	305.674502	528.12679	316153.6836	271892.1679	461189.8112
28	28	2.5	44621.00	352.954271	303.540673	524.794582	326036.4031	280391.3067	475884.0595
28	28	2.5	44652.00	350.298603	301.256799	521.22292	336895.6599	289730.2675	492041.97
28	28	2.5	44682.00	347.81394	299.119988	517.875214	347330.0781	298703.8671	507578.2264
28	28	2.5	44713.00	345.335513	296.988541	514.528448	358035.4789	307910.5119	523528.6083
28	28	2.5	44743.00	343.023567	295.000267	511.397019	368326.1859	316760.5199	538870.5189
28	28	2.5	44774.00	340.720327	293.019482	508.268178	378888.5161	325844.1238	554626.8324
28	28	2.5	44805.00	338.493666	291.104552	505.23651	389381.8197	334868.3649	570289.1642
28	28	2.5	44835.00	336.410218	289.312787	502.392336	399474.1262	343547.7486	585360.9343
28	28	2.5	44866.00	334.326149	287.520488	499.541173	409838.2369	352460.8837	600846.7106
28	28	2.5	44896.00	332.370754	285.838849	496.860711	419809.3595	361036.0492	615752.5319
28	28	2.5	44927.00	330.414565	284.156526	494.172793	430052.211	369844.9015	631071.8885
28	28	2.5	44958.00	328.52459	282.531148	491.567833	440236.4733	378603.3671	646310.4913
28	28	2.5	44986.00	326.864573	281.103533	489.275499	449388.6814	386474.266	660010.2053
28	28	2.5	45017.00	325.082876	279.571273	486.809795	459466.2506	395140.9755	675101.309
28	28	2.5	45047.00	323.422986	278.143769	484.503348	469168.9401	403485.2885	689636.4094
28	28	2.5	45078.00	321.757173	276.711169	482.184975	479143.4125	412063.3348	704584.1436
28	28	2.5	45108.00	320.19923	275.371338	480.009476	488749.3894	420324.4749	718984.4279
28	28	2.5	45139.00	318.648093	274.03736	477.834333	498627.4803	428819.6331	733797.2922
28	28	2.5	45170.00	317.133676	272.734961	475.709569	508458.6243	437274.4169	748544.2889
28	28	2.5	45200.00	315.704207	271.505617	473.701873	517929.7505	445419.5854	762755.3451
28	28	2.5	45231.00	314.269053	270.271386	471.682015	527672.0911	453797.9984	777377.4875
28	28	2.5	45261.00	312.91353	269.105636	469.772378	537059.497	461871.1674	791470.6589
28	28	2.5	45292.00	311.549567	267.932627	467.847898	546717.5336	470177.0789	805973.9437
28	28	2.5	45323.00	310.227508	266.795657	465.977193	556334.5863	478447.7443	820419.2367
28	28	2.5	45352.00	309.026297	265.762616	464.272823	565296.349	486154.8601	833883.1486
28	28	2.5	45383.00	307.794937	264.703646	462.514348	574837.992	494360.6731	848221.0934
28	28	2.5	45413.00	306.630287	263.702047	460.849406	584036.9006	502271.7346	862046.5755
28	28	2.5	45444.00	305.450456	262.687392	459.162653	593505.8648	510415.0437	876280.6178
28	28	2.5	45474.00	304.333023	261.7264	457.563861	602635.8555	518266.8357	890007.5336
28	28	2.5	45505.00	303.207548	260.758492	455.95036	612035.2895	526350.349	904141.9948
28	28	2.5	45536.00	302.111034	259.815488	454.374906	621400.7315	534404.6291	918227.6168
28	28	2.5	45566.00	301.07615	258.925489	452.884757	630433.016	542172.3938	931814.1596
28	28	2.5	45597.00	300.033762	258.029036	451.380206	639734.0627	550171.2939	945806.946
28	28	2.5	45627.00	299.049649	257.182698	449.956318	648705.5521	557886.7748	959305.6355
28	28	2.5	45658.00	298.057301	256.329279	448.517183	657945.3285	565832.9825	973209.6682
28	30	3	43862.00	727.036618	625.251491	979.303471	23202.31665	19953.99232	30608.8356
28	30	3	43891.00	544.660623	468.408136	773.767072	38997.47471	33537.82825	53048.08066
28	30	3	43922.00	466.238209	400.96486	683.717907	53450.85917	45967.73889	74243.33578
28	30	3	43952.00	440.239292	378.605792	652.325078	66658.03795	57325.91263	93813.08813
28	30	3	43983.00	433.718077	372.997546	642.462076	80103.29832	68888.83655	113729.4125
28	30	3	44013.00	433.96522	373.210089	640.223379	93122.25493	80085.13924	132936.1138
28	30	3	44044.00	435.108199	374.193051	639.082397	106610.6091	91685.12382	152747.6681
28	30	3	44075.00	434.690931	373.8342	636.562311	120086.028	103273.9841	172481.0998
28	30	3	44105.00	432.322017	371.796935	632.257196	133055.6885	114427.8921	191448.8157
28	30	3	44136.00	428.160222	368.217791	626.169533	146328.6554	125842.6436	210860.0712
28	30	3	44166.00	423.069307	363.839604	619.289257	159020.7346	136757.8318	229438.7489
28	30	3	44197.00	417.254884	358.8392	611.722139	171955.636	147881.8469	248402.1352
28	30	3	44228.00	411.404973	353.808277	604.203379	184709.1902	158849.9035	267132.44
28	30	3	44256.00	406.309988	349.42659	597.683303	196085.8698	168633.8481	283867.5724
28	30	3	44287.00	401.038886	344.893442	590.905149	208518.0753	179325.5447	302185.632
28	30	3	44317.00	396.315871	340.831648	584.784064	220407.5514	189550.4942	319729.154
28	30	3	44348.00	391.831672	336.975237	578.918881	232554.3332	199996.7265	337675.6393
28	30	3	44378.00	387.81459	333.520548	573.618886	244188.7709	210002.343	354884.2059
28	30	3	44409.00	383.945014	330.192712	568.476734	256091.0663	220238.3171	372506.9846
28	30	3	44440.00	380.305381	327.062628	563.610184	267880.5332	230377.2585	389978.9003
28	30	3	44470.00	376.962599	324.187835	559.125271	279189.4111	240102.8936	406752.6584
28	30	3	44501.00	373.674552	321.360115	554.698605	290773.3222	250065.0571	423948.3152
28	30	3	44531.00	370.61391	318.727963	550.569453	301891.7395	259626.896	440465.3988
28	30	3	44562.00	367.567901	316.108395	546.452178	313286.3445	269426.2563	457405.4163
28	30	3	44593.00	364.631353	313.582964	542.475777	324589.9164	279147.3281	474222.1653
28	30	3	44621.00	362.066055	311.376807	538.996479	334727.766	287865.8787	489314.0668
28	30	3	44652.00	359.32848	309.022492	535.275484	345866.9488	297445.576	505907.6067
28	30	3	44682.00	356.773362	306.825092	531.79438	356570.1497	306650.3288	521861.4382
28	30	3	44713.00	354.240838	304.647121	528.329916	367551.6157	316094.3895	538239.6655
28	30	3	44743.00	351.872995	302.610776	525.082835	378107.8055	325172.7128	553992.1505
28	30	3	44774.00	349.511222	300.579651	521.83574	388942.6534	334490.6819	570169.0585
28	30	3	44805.00	347.23092	298.618591	518.692577	399706.8119	343747.8583	586248.5284
28	30	3	44835.00	345.098254	296.784498	515.74487	410059.7596	352651.3932	601720.8745
28	30	3	44866.00	342.96646	294.951156	512.791669	420691.7198	361794.879	617617.4162
28	30	3	44896.00	340.975665	293.239072	510.025017	430920.9898	370592.0512	632918.1667
28	30	3	44927.00	338.981305	291.523922	507.248617	441429.4102	379629.2928	648642.8738
28	30	3	44958.00	337.050509	289.863439	504.554971	451877.976	388615.0594	664284.078
28	30	3	44986.00	335.369119	288.417443	502.199859	461268.3114	396690.7478	678345.674
28	30	3	45017.00	333.564162	286.865179	499.666535	471608.8004	405583.5683	693835.3366
28	30	3	45047.00	331.873416	285.411137	497.287041	481565.0029	414145.9025	708753.9478
28	30	3	45078.00	330.194346	283.967137	494.912674	491801.0276	422948.8837	724096.2407
28	30	3	45108.00	328.615331	282.609185	492.675765	501659.4875	431427.1593	738876.5137
28	30	3	45139.00	327.026211	281.242541	490.422121	511797.3001	440145.678	754079.5995
28	30	3	45170.00	325.48235	279.914821	488.228387	521887.2529	448823.0375	769214.6795
28	30	3	45200.00	324.024559	278.661121	486.154836	531607.9897	457182.8711	783799.3245
28	30	3	45231.00	322.560297	277.401855	484.067824	541607.3589	465782.3286	798805.4271
28	30	3	45261.00	321.185991	276.219952	482.103247	551242.9386	474068.9272	813268.5245
28	30	3	45292.00	319.811462	275.037857	480.1315	561157.0939	482595.1008	828152.601
28	30	3	45323.00	318.496054	273.906607	478.230964	571030.4716	491086.2056	842977.7609
28	30	3	45352.00	317.290947	272.870215	476.48867	580231.909	498999.4418	856795.9323
28	30	3	45383.00	316.030279	271.78604	474.664873	590028.8477	507424.809	871510.5433
28	30	3	45413.00	314.837936	270.760625	472.937735	599473.9858	515547.6278	885698.6754
28	30	3	45444.00	313.63607	269.72702	471.193674	609196.704	523909.1654	900305.6793
28	30	3	45474.00	312.503002	268.752582	469.545469	618571.794	531971.7429	914392.0433
28	30	3	45505.00	311.363562	267.772663	467.883606	628224.0644	540272.6954	928896.4351
28	30	3	45536.00	310.254342	266.818734	466.261553	637841.949	548544.0762	943350.5432
28	30	3	45566.00	309.207901	265.918795	464.727456	647118.1861	556521.64	957292.3669
28	30	3	45597.00	308.154974	265.013278	463.179487	656670.9903	564737.0516	971650.931
28	30	3	45627.00	307.16207	264.159379	461.715746	665885.8523	572661.833	985502.4034
28	30	3	45658.00	306.161478	263.298871	460.236956	675376.8582	580824.098	999769.749
29	11	3.5	43862.00	497.340463	427.712798	663.036302	17859.5904	15359.24775	23417.96875
29	11	3.5	43891.00	383.615652	329.909461	532.858017	28984.44432	24926.62211	38870.85124
29	11	3.5	43922.00	326.741039	280.997293	467.840174	39113.41652	33637.53821	53373.89663
29	11	3.5	43952.00	297.486586	255.838464	434.339451	48038.0141	41312.69213	66404.08014
29	11	3.5	43983.00	280.694993	241.397693	414.949607	56739.55886	48796.02062	79267.51795
29	11	3.5	44013.00	272.679957	234.504763	405.221354	64919.95756	55831.1635	91424.15858
29	11	3.5	44044.00	268.96623	231.310957	400.171894	73257.91069	63001.80319	103829.4873
29	11	3.5	44075.00	267.540865	230.085145	397.628986	81551.67752	70134.44267	116155.9859
29	11	3.5	44105.00	267.161903	229.759238	396.277319	89566.53463	77027.21979	128044.3054
29	11	3.5	44136.00	267.047066	229.660477	395.2193	97844.99369	84146.69458	140296.1038
29	11	3.5	44166.00	266.842853	229.484853	394.143481	105850.2793	91031.24018	152120.4082
29	11	3.5	44197.00	266.328029	229.042105	392.756624	114106.4482	98131.54544	164295.8635
29	11	3.5	44228.00	265.435996	228.274957	391.029258	122334.9641	105208.0691	176417.7705
